policy_0 Disc CE Loss,policy_0 Disc Acc,policy_0 Grad Pen,policy_0 Grad Pen W,agent_0 Disc Rew Mean,agent_0 Disc Rew Std,agent_0 Disc Rew Max,agent_0 Disc Rew Min,policy_0 Reward Scale,policy_0 QF1 Loss,policy_0 QF2 Loss,policy_0 Alpha Loss,policy_0 Policy Loss,policy_0 Q1 Predictions Mean,policy_0 Q1 Predictions Std,policy_0 Q1 Predictions Max,policy_0 Q1 Predictions Min,policy_0 Q2 Predictions Mean,policy_0 Q2 Predictions Std,policy_0 Q2 Predictions Max,policy_0 Q2 Predictions Min,policy_0 Alpha Mean,policy_0 Alpha Std,policy_0 Alpha Max,policy_0 Alpha Min,policy_0 Log Pis Mean,policy_0 Log Pis Std,policy_0 Log Pis Max,policy_0 Log Pis Min,policy_0 Policy mu Mean,policy_0 Policy mu Std,policy_0 Policy mu Max,policy_0 Policy mu Min,policy_0 Policy log std Mean,policy_0 Policy log std Std,policy_0 Policy log std Max,policy_0 Policy log std Min,Test agent_0 Success Rate,Test agent_0 Collision Rate,Test agent_0 Distance Mean,Test agent_0 Distance Std,Test agent_0 Distance Max,Test agent_0 Distance Min,Test agent_0 Rewards Mean,Test agent_0 Rewards Std,Test agent_0 Rewards Max,Test agent_0 Rewards Min,Test agent_0 Returns Mean,Test agent_0 Returns Std,Test agent_0 Returns Max,Test agent_0 Returns Min,Test agent_0 Actions Mean,Test agent_0 Actions Std,Test agent_0 Actions Max,Test agent_0 Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration agent_0 Success Rate,Exploration agent_0 Collision Rate,Exploration agent_0 Distance Mean,Exploration agent_0 Distance Std,Exploration agent_0 Distance Max,Exploration agent_0 Distance Min,Exploration agent_0 Rewards Mean,Exploration agent_0 Rewards Std,Exploration agent_0 Rewards Max,Exploration agent_0 Rewards Min,Exploration agent_0 Returns Mean,Exploration agent_0 Returns Std,Exploration agent_0 Returns Max,Exploration agent_0 Returns Min,Exploration agent_0 Actions Mean,Exploration agent_0 Actions Std,Exploration agent_0 Actions Max,Exploration agent_0 Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AgentMeanAverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.71962494,0.29101562,0.9574886,4.0,0.15790701,0.1765013,1.8178505,0.0034585472,2.0,1.1764814,1.0818512,-3.9114518,-0.20429683,0.020126782,0.025422718,0.14180368,-0.01705974,0.0847431,0.058540784,0.36413196,0.026685324,0.19994000899934689,0.0,0.19994000899934689,0.19994000899934689,-0.43032163,0.29727554,0.4128108,-0.9162773,-0.01649887,0.02728184,0.021475274,-0.16203561,-0.0002999999,4.115903e-11,-0.00029999984,-0.0002999999,0.0,0.8875739644970414,46.318480821783545,31.59271988504553,143.5030338619802,0.0,0.8543562522740648,0.5503065636690118,4.277700900063429,0.0,50.73308976151702,34.596633754755786,152.8681074167183,0.6122865143576371,-0.053658597,0.6216404,0.9999592,-0.99998844,59.38165680473373,42.00379548475138,240.0,1.0,1898.0,0.0005268703898840885,0.8940990516332982,43.91438779232671,28.66661357498865,312.4060597133674,0.0,0.910791191525409,0.5786151975372408,4.459831573317839,-3.102971219032156,47.962417703779295,31.42354272347057,347.3184714258922,-1.7585392757146738,-0.091066696,0.6815408,0.9999996,-0.99999666,52.66016859852476,36.49188174759601,405.0,1.0,50.73308976151702,95,100000,1898,1431.6049208606128,0,4842.999012995511,6274.603933856124,7045.44728544011,0
0.21995525,0.90625,0.0022304924,4.0,0.2753049,0.37975028,3.2639358,0.00860194,2.0,2.2608519,2.8870292,-0.3491763,-10.6774435,9.828444,12.491244,83.848595,-11.452994,9.59226,12.28318,84.51805,-16.416067,0.033009099830961654,0.0,0.033009099830961654,0.033009099830961654,1.8976264,2.2532663,14.748139,-2.4841526,-0.21494175,1.292521,4.1304464,-4.676092,-0.68514204,0.008496911,-0.6766452,-0.69363904,0.0,0.9020979020979021,67.5736223528714,45.22426466027936,258.83440499875695,6.626217594917003,1.0394465339573167,0.562619591080505,4.338143128064832,0.0,73.01203293940047,49.19772950918281,285.5210777230541,7.041421693018998,-0.094354264,0.6485157,1.0,-0.99999565,70.24125874125875,49.47247426906888,307.0,11.0,1595.0,0.0,0.8896551724137931,56.15287761401639,36.69865533185199,191.38214153816418,0.0,0.967273946965937,0.5718311716847161,4.311852615741564,-2.2432955542127218,60.65383766755182,39.485443232211665,220.6359389501417,0.0,-0.07022301,0.6862214,0.99999994,-0.99999994,62.70595611285267,41.32740362693413,261.0,1.0,73.01203293940047,195,200000,3493,1462.2972020627349,770.6159830820397,4361.627621417749,6594.540806562523,13669.783826504543,1
0.25742027,0.9003906,0.0022134176,4.0,0.21544164,0.2968916,3.8413913,0.00939153,2.0,5.376737,3.8738732,-1.6692548,-5.677802,7.1670704,14.7001295,109.10588,-35.15311,6.5434723,13.021888,102.15712,-31.410192,0.030202005856969454,0.0,0.030202005856969454,0.030202005856969454,1.5229712,2.1488905,9.119526,-4.460874,-0.03849113,1.2280028,3.460119,-4.6553326,-0.6178293,0.009145141,-0.60868424,-0.6269745,0.006134969325153374,0.8343558282208589,65.03045207184651,51.51278352840653,310.9091880241405,0.0,1.1436613397759923,0.5913312263499164,4.33307140800548,0.0,70.240451978512,54.8493178800965,314.69296211054825,1.0252471971670833,-0.033166412,0.6534636,0.9999997,-0.9999993,61.41717791411043,56.30594733169195,384.0,1.0,1534.0,0.0,0.8748370273794003,57.77119219988048,41.537483154058194,255.69202196578658,0.0,0.9527107366333072,0.5673718933909186,4.346066565135757,-0.6450181378008182,62.12804337621441,44.48905383550962,272.24910807066806,0.0,-0.06598467,0.6844421,0.9999997,-0.9999999,65.21186440677967,46.16990152777687,288.0,1.0,70.240451978512,295,300000,5027,1374.0657539911335,800.4106941450154,3974.4328455108334,6148.909293646982,19589.72806708049,2
0.27961302,0.890625,0.0019958755,4.0,0.25818598,0.40976784,3.6244488,0.005253105,2.0,3.9610505,4.1994925,0.17466258,-4.7554646,4.883141,14.352138,108.878235,-28.138458,4.7423987,13.415234,94.22567,-24.183157,0.02341807749939987,0.0,0.02341807749939987,0.02341807749939987,2.0465236,2.2220848,12.107947,-4.023119,-0.014423955,1.4067643,3.7310157,-4.5500917,-0.59558517,0.009447902,-0.5861373,-0.6050331,0.0,0.8793103448275862,56.46966253042274,38.35227638837288,294.9281519348404,0.0,0.8756543616089176,0.6178461910920552,4.424533254817948,-3.581033368968832,60.41109245761936,40.47608144939241,307.90658652758316,0.683575581330381,-0.07490287,0.6533286,1.0,-0.9999987,68.98965517241379,50.24906823516018,349.0,1.0,1470.0,0.0,0.8877551020408163,57.871142766606496,45.82202514438055,299.59458188992903,0.0,0.9082387754159152,0.5621894431418673,4.405066823075913,-0.6497162467809048,61.65273091404932,48.43369677122785,314.43091172450374,0.0,-0.03655236,0.6806573,0.99999994,-1.0,67.88163265306123,50.020780743386865,401.0,1.0,60.41109245761936,395,400000,6497,1345.1388355819508,571.4475658410229,3472.914158241125,5389.500559664099,25196.556408651464,3
0.292189,0.8769531,0.0023950045,4.0,0.2977746,0.35143957,2.452786,0.0018475812,2.0,4.645734,4.923295,-0.026524603,-6.419788,6.984431,17.727577,130.58224,-10.88391,6.602265,17.70487,132.51613,-8.823873,0.020046628312799773,0.0,0.020046628312799773,0.020046628312799773,1.9932157,2.2979832,11.077578,-2.846458,-0.1262668,1.3909148,4.2506227,-4.509805,-0.5944893,0.00656718,-0.5879221,-0.60105646,0.0,0.8073089700996677,57.00631050256161,43.385403583551785,200.74568572378521,0.0,0.9048234884632584,0.601121364849464,4.120172116533901,-0.6175911177530793,60.33459214932245,44.92002042511101,202.92623495872576,0.0,0.00091267814,0.62884253,0.99999803,-0.9999959,66.68106312292359,44.68506934229356,270.0,1.0,1382.0,0.0,0.88205499276411,61.59103779574594,50.16117180158762,297.87175861655186,0.0,0.9049728572268552,0.5897736863664252,4.356359189864502,-2.1244244397799044,65.58368418429701,52.97627465483525,322.12917719755285,0.0,-0.039870188,0.67913646,1.0,-0.99999994,72.47033285094066,55.59840420076941,463.0,1.0,60.33459214932245,495,500000,7879,1127.4920983368647,788.7718432680122,3774.8319149971358,5691.095856602013,30902.805031954602,4
0.3133331,0.8730469,0.0024244813,4.0,0.30795288,0.45038584,4.9069843,0.008456986,2.0,10.333678,13.416865,0.43156734,-6.7976317,7.7776294,14.918792,96.81706,-8.16002,7.6457977,15.412215,106.16165,-7.455919,0.020726512807063578,0.0,0.020726512807063578,0.020726512807063578,2.1113307,2.8971944,22.546278,-3.1088817,-0.0069293315,1.4648024,7.8564324,-7.779736,-0.5934525,0.0012631117,-0.5921894,-0.5947156,0.004081632653061225,0.8816326530612245,60.033537453268934,59.15181186389889,312.13746485286936,0.0,0.7726685220600898,0.5652069797945147,4.261808329247728,-3.367321985726541,63.15697886847086,61.30207679341715,338.36366996231123,-7.319324813560043,-0.0009807147,0.63637453,0.99999994,-0.9999991,81.73877551020408,67.873871069881,437.0,1.0,1193.0,0.0016764459346186086,0.8642078792958927,78.40351364770396,61.116031932826,312.25159848734415,0.0,0.9923239098466049,0.5649906308984143,4.427837575375804,-0.7196225834337895,83.22212223635586,64.36666612294678,325.04051054297753,0.6122865143576371,-0.03898547,0.6747278,1.0,-1.0,83.86588432523051,68.26948807548568,408.0,1.0,63.15697886847086,595,600000,9072,1175.5789499559323,803.9329839129932,3545.99501545314,5525.506949322065,36570.95679325075,5
0.3401748,0.8574219,0.0021950817,4.0,0.44274116,0.51966494,3.1083825,0.009018509,2.0,6.4546866,4.6096783,0.48804638,-8.748659,9.777603,19.861782,136.99203,-30.163439,9.236477,18.789534,137.82272,-28.195002,0.02110848530850747,0.0,0.02110848530850747,0.02110848530850747,2.126494,2.7535434,13.784227,-3.391213,0.046463944,1.4563214,4.866101,-4.89012,-0.57238823,0.016409367,-0.5559789,-0.5887976,0.023809523809523808,0.9571428571428572,80.57896816328542,78.99656099997799,311.9653367482914,0.0,0.8937461627120034,0.5091169014601745,4.043656337611402,-0.5618532621924501,85.57406711262024,83.54009687359623,342.25952739075603,1.4160841133909061,-0.012843579,0.5724025,0.99999946,-0.9999987,95.74761904761905,84.25012713879127,371.0,1.0,1154.0,0.00779896013864818,0.8734835355285961,74.99357915813259,70.26043769355313,311.8898653688717,0.0,0.909328792261144,0.5432949629982545,4.398715157028988,-0.7614172611727792,78.80035287044296,72.83769318588263,340.2272317839575,0.0,-0.010355727,0.674675,1.0,-1.0,86.657712305026,73.59974071920745,430.0,1.0,85.57406711262024,695,700000,10226,1176.0626041747164,946.5640404929873,4270.3150121536455,6392.941656821349,42671.272264900035,6
0.3612703,0.8574219,0.0031748007,4.0,0.32172158,0.4465968,4.974833,0.015819268,2.0,4.6765413,3.8991709,0.7722124,-9.92225,10.347325,21.688084,145.54594,-15.870301,10.366835,21.779922,149.17322,-14.145459,0.020501627272743215,0.0,0.020501627272743215,0.020501627272743215,2.198639,3.0388856,16.428667,-3.5737534,0.048306316,1.4983138,5.769154,-7.0713286,-0.5817587,0.019608855,-0.56214976,-0.6013675,0.02262443438914027,0.9411764705882353,76.20245734080986,75.3687903367408,312.15663344849844,7.833790341835845,0.8767719795793759,0.4672469336693157,4.183213427990221,0.0,80.4844938901665,78.41976378350192,344.35229916337437,8.566801726825938,-0.010021147,0.5962148,0.9999992,-0.9999997,91.79638009049773,85.2597266144536,448.0,8.0,1153.0,0.006071118820468344,0.8716392020815265,85.10041561082565,75.9599485809244,312.17083714556355,0.0,1.0285661707928007,0.5934872097606406,4.293494983250966,-0.5786240924794583,89.20960469351402,77.77264425239697,327.46279493979864,0.0,-0.031966444,0.6752506,1.0,-1.0,86.73200346921075,71.91102354359577,448.0,1.0,80.4844938901665,795,800000,11379,1008.7582419097307,653.9518602719763,3524.975142263691,5187.685244445398,47914.40216758347,7
0.3337671,0.8671875,0.0029373514,4.0,0.29652512,0.4630355,4.5104446,0.010106351,2.0,3.4929905,3.647668,0.6616912,-9.463828,9.6706085,18.045332,112.74468,-19.36309,9.703505,18.558685,126.48,-15.60383,0.021015287638820372,0.0,0.021015287638820372,0.021015287638820372,2.1713028,2.7705383,15.913001,-4.699517,0.11649458,1.4966718,4.898611,-5.538965,-0.56490827,0.00037148598,-0.56453675,-0.5652797,0.043010752688172046,0.8817204301075269,114.50238174432789,91.43822890134251,312.2475961361088,0.0,1.102083206815193,0.626040861668412,4.203570192405834,0.0,119.20274169197873,92.87068970541188,325.7340050828206,0.6122865143576371,-0.025319349,0.611181,0.9999981,-0.99999887,108.16129032258064,83.17823721817003,439.0,1.0,974.0,0.03285420944558522,0.9034907597535934,99.45787189454711,91.72665829940757,312.5759004330486,0.0,1.0140795494211368,0.5479511857120317,4.268088897149241,-3.769999999999982,104.03269266705279,94.64482117309441,346.6185701068653,0.0,-0.019036768,0.67335933,1.0,-1.0,102.58829568788501,89.43626725199383,472.0,1.0,119.20274169197873,895,900000,12353,888.7427227447624,709.3955934210098,3165.0312667948892,4763.1695829606615,52558.39800223516,8
0.38622436,0.8359375,0.004454579,4.0,0.33715796,0.33837435,2.3029332,0.0052600796,2.0,6.527371,6.559536,-0.45389527,-16.655025,17.052986,27.04242,172.91096,-12.487433,16.533333,26.078844,165.64659,-11.884675,0.022804100598294658,0.0,0.022804100598294658,0.022804100598294658,1.8799444,2.7832088,14.204057,-2.832263,-0.1422922,1.435408,4.323117,-6.3768744,-0.5698922,0.0009953976,-0.5688969,-0.5708877,0.125,0.87,118.24580296397328,110.7108045774931,312.39612565728663,9.259173577982834,1.2262019977881464,0.5550396951031346,4.09384639239056,-3.700013513488841,122.63859280878147,112.1618779981678,338.05900541655836,10.497237282050135,-0.049991164,0.59003216,0.9999976,-0.9999999,100.015,86.42722241863382,473.0,8.0,903.0,0.08194905869324474,0.8460686600221484,112.59566559463111,100.13023326073198,312.56226833034714,0.0,1.0561243910823692,0.6350786177999751,4.164399098457711,-3.769999999999982,116.7982349845512,101.52436331703343,344.01495307988637,0.0,-0.01790327,0.66537863,0.99999994,-0.99999976,110.59136212624584,88.83912452969865,588.0,1.0,122.63859280878147,995,1000000,13256,888.6352163486881,590.2247781410115,3452.008970234543,4930.868964724243,57554.47793324629,9
