policy_0 Disc CE Loss,policy_0 Disc Acc,policy_0 Grad Pen,policy_0 Grad Pen W,agent_0 Disc Rew Mean,agent_0 Disc Rew Std,agent_0 Disc Rew Max,agent_0 Disc Rew Min,policy_0 Reward Scale,policy_0 QF1 Loss,policy_0 QF2 Loss,policy_0 Alpha Loss,policy_0 Policy Loss,policy_0 Q1 Predictions Mean,policy_0 Q1 Predictions Std,policy_0 Q1 Predictions Max,policy_0 Q1 Predictions Min,policy_0 Q2 Predictions Mean,policy_0 Q2 Predictions Std,policy_0 Q2 Predictions Max,policy_0 Q2 Predictions Min,policy_0 Alpha Mean,policy_0 Alpha Std,policy_0 Alpha Max,policy_0 Alpha Min,policy_0 Log Pis Mean,policy_0 Log Pis Std,policy_0 Log Pis Max,policy_0 Log Pis Min,policy_0 Policy mu Mean,policy_0 Policy mu Std,policy_0 Policy mu Max,policy_0 Policy mu Min,policy_0 Policy log std Mean,policy_0 Policy log std Std,policy_0 Policy log std Max,policy_0 Policy log std Min,Test agent_0 Success Rate,Test agent_0 Collision Rate,Test agent_0 Distance Mean,Test agent_0 Distance Std,Test agent_0 Distance Max,Test agent_0 Distance Min,Test agent_0 Rewards Mean,Test agent_0 Rewards Std,Test agent_0 Rewards Max,Test agent_0 Rewards Min,Test agent_0 Returns Mean,Test agent_0 Returns Std,Test agent_0 Returns Max,Test agent_0 Returns Min,Test agent_0 Actions Mean,Test agent_0 Actions Std,Test agent_0 Actions Max,Test agent_0 Actions Min,Test Ep. Len. Mean,Test Ep. Len. Std,Test Ep. Len. Max,Test Ep. Len. Min,Num Paths,Exploration agent_0 Success Rate,Exploration agent_0 Collision Rate,Exploration agent_0 Distance Mean,Exploration agent_0 Distance Std,Exploration agent_0 Distance Max,Exploration agent_0 Distance Min,Exploration agent_0 Rewards Mean,Exploration agent_0 Rewards Std,Exploration agent_0 Rewards Max,Exploration agent_0 Rewards Min,Exploration agent_0 Returns Mean,Exploration agent_0 Returns Std,Exploration agent_0 Returns Max,Exploration agent_0 Returns Min,Exploration agent_0 Actions Mean,Exploration agent_0 Actions Std,Exploration agent_0 Actions Max,Exploration agent_0 Actions Min,Exploration Ep. Len. Mean,Exploration Ep. Len. Std,Exploration Ep. Len. Max,Exploration Ep. Len. Min,AgentMeanAverageReturn,Number of train calls total,Number of env steps total,Number of rollouts total,Train Time (s),(Previous) Eval Time (s),Sample Time (s),Epoch Time (s),Total Train Time (s),Epoch
0.7104069,0.40429688,0.7108597,4.0,0.37061164,0.41286498,2.986885,0.043149292,2.0,1.0989702,1.0985432,-3.8536305,-0.0945139,0.004270714,0.0013330702,0.008938833,0.00091601914,0.0044476725,0.0022018573,0.009849136,-0.00031565258,0.1999400089993506,0.0,0.1999400089993506,0.1999400089993506,-0.39439535,0.3022432,0.35283852,-0.91240275,-0.0014606304,0.0015763614,0.0011658792,-0.008236307,-0.0002999999,2.0579516e-11,-0.00029999987,-0.0002999999,0.002577319587628866,0.8015463917525774,0.7969523341546892,0.6084178728008631,3.3954733649004343,0.03682936646906554,1.028088437295309,0.42811029807785894,5.798173240697695,0.0,70.65988236431444,52.39297863185819,292.80017582248786,3.1597838267629763,0.022420792,0.4387616,0.9992417,-0.9959318,68.72938144329896,53.538419220285896,356.0,7.0,1405.0,0.0028469750889679717,0.9209964412811388,0.6717714076093633,0.4857820053555012,3.598670586323956,0.003490111452720601,0.8422675804326272,0.4889358233668219,5.908669044042284,-5.562889874026386,58.83703645318224,42.079409727985556,308.52786044456343,-6.419010238352654,-0.1013846,0.6368273,0.9997625,-0.99988145,69.85551601423488,49.50385634894521,490.0,2.0,70.65988236431444,94,99990,1405,93.16662302182522,0,345.28925697202794,438.45587999385316,690.7437787888339,0
0.42401165,0.7949219,0.0014238859,4.0,0.42556378,0.4218108,3.3082674,0.03324003,2.0,17.540213,17.131235,1.1674107,-26.376423,26.13694,18.984497,119.96261,6.642899,26.14353,19.004297,121.32771,6.0027895,0.04916959904103596,0.0,0.04916959904103596,0.04916959904103596,2.3874667,2.3825982,10.020754,-3.7513895,1.0196693,1.208304,3.5124915,-1.9675512,-0.42345044,0.031678528,-0.3917719,-0.45512897,0.12371134020618557,0.8762886597938144,1.198787499468077,1.0582637953106748,3.6238672063625357,0.04623208323518235,1.1362818637772112,0.5158046194464975,5.795390894572902,0.0,104.81321624893397,90.57566694011535,321.5899424755105,4.402971241715881,-0.0035180347,0.45230094,0.9998568,-0.99869484,92.24226804123711,67.69799572944403,443.0,6.0,884.0,0.02828054298642534,0.9457013574660633,1.1919233991777394,0.903936730316564,3.6150305447152085,0.004251311973540783,0.9261561326052012,0.44102684042396106,5.774251836942653,-0.9329768910937555,103.95473975733698,77.63921985639323,315.2485827386064,-3.1279593844754174,-0.03436078,0.62091076,0.9999998,-0.99990296,112.24321266968326,79.17529315823421,414.0,2.0,104.81321624893397,193,199980,2289,98.74413881415967,252.29481800703797,289.12921331019606,640.1681701313937,1448.1350882764673,1
0.47650754,0.7714844,0.0021803335,4.0,0.4703802,0.3665413,2.5477362,0.0695322,2.0,9.707483,9.193256,0.08406068,-42.494347,42.63025,24.6704,160.22528,15.802106,42.62196,24.657787,161.5348,13.129503,0.04908314237468082,0.0,0.04908314237468082,0.04908314237468082,2.0278878,1.896749,9.090044,-2.4697363,0.61658883,1.1704907,3.1721084,-2.6902664,-0.60898435,0.10475702,-0.50422734,-0.71374136,0.030927835051546393,0.9355670103092784,1.164279819745431,0.9333464045799531,3.6138765684419125,0.041238977556499634,0.8679705546544993,0.4788699075061392,5.719190396166141,-0.5968074063212612,101.59282156979235,80.12437284928858,312.83214599867836,4.083507337357895,-0.043558978,0.44472712,0.99984264,-0.9994622,117.04639175257732,82.79765368688122,474.0,7.0,806.0,0.043424317617866005,0.9491315136476427,1.283365261370951,0.9701829067732459,3.6239436961284195,0.004251311973540783,0.9062646155457619,0.44539715951872855,5.711466484830282,-4.920000000000016,111.65270015346668,83.26816625829022,312.62871012660787,0.7212474476926601,-0.03603792,0.59035546,0.9997411,-0.9999954,123.20099255583126,89.5324458371133,478.0,2.0,101.59282156979235,293,299970,3095,98.02028201811481,369.5207328000106,470.4014302714495,937.9424450895749,2416.4014631956816,2
0.47135413,0.7910156,0.0015733936,4.0,0.5131117,0.4531651,3.3203006,0.055045146,2.0,24.26226,24.422531,0.5713712,-49.44565,48.88347,28.516876,165.47018,14.931397,49.066795,28.604963,165.94778,15.236599,0.04889665402658721,0.0,0.04889665402658721,0.04889665402658721,2.1893094,1.8277494,7.2743287,-4.981021,-0.05700072,1.2417743,3.0538838,-2.8603942,-0.7152008,0.098804295,-0.61639655,-0.81400514,0.03865979381443299,0.9561855670103093,1.3468678007944834,0.9687495213022771,3.6163494047372344,0.019553163310409127,0.8162149273236629,0.4219410483717792,5.744112187125168,-0.6190315780554406,116.76291118840182,83.45798161865581,311.70599699473627,1.6775861417366735,-0.055097062,0.41720685,0.99729013,-0.9996054,143.0541237113402,99.8605453315915,504.0,5.0,744.0,0.06317204301075269,0.8938172043010753,1.3807121444023764,1.046765951906261,3.6207811416740956,0.013196809387355124,0.8921362080915811,0.47966333875879896,5.7633716637001555,-0.7948874821474207,119.9419574604415,89.8679935095521,325.6447595081582,-3.7624548723953914,-0.035090562,0.5638906,0.9999563,-0.99986595,134.44354838709677,96.89974886110095,445.0,2.0,116.76291118840182,392,399960,3839,99.25208012969233,399.84518260497134,289.9177743527107,789.0150370873744,3328.0818023802713,3
0.5111687,0.7441406,0.001997208,4.0,0.46329552,0.376996,2.5784907,0.043749474,2.0,36.82559,36.771107,-0.17494866,-53.756233,54.21414,29.499374,162.51746,19.98809,54.0925,29.349113,161.5618,20.109077,0.04480269142299161,0.0,0.04480269142299161,0.04480269142299161,1.9436617,2.071078,7.6165886,-4.428181,-0.24388514,1.1570737,2.8100054,-3.2892404,-0.8055215,0.10484327,-0.70067817,-0.9103647,0.061855670103092786,0.9329896907216495,1.361380159961949,1.0892733918416095,3.6152638474589582,0.045201171622652137,0.9100291950375482,0.48752178396895046,5.811495777958205,-0.6755210709007962,118.50315742080446,93.30661528516032,308.8164150444549,4.533378948396644,-0.041512944,0.43040568,0.9996513,-0.9992536,130.21907216494844,95.01679692616561,482.0,6.0,719.0,0.07927677329624479,0.8984700973574409,1.4131390732899138,1.0662900737348346,3.6182283197076366,0.004251311973540783,0.8764198729286119,0.4940489295734053,5.7441319750171544,-3.548919258667059,122.50740819046493,91.49626245511487,322.35811135802675,0.7046279701197364,-0.03863697,0.5582449,0.9999967,-0.9999777,139.7816411682893,106.6917147651676,593.0,2.0,118.50315742080446,492,499950,4558,103.39567551482469,522.7160820940044,339.43134176859166,965.5430993774207,4210.612001873553,4
0.50056326,0.7558594,0.0018377282,4.0,0.48798543,0.40560272,2.2211514,0.06572096,2.0,19.669504,19.366041,-0.2573466,-56.875004,56.033585,27.90019,185.61989,24.179367,56.169266,27.954685,184.99634,24.0754,0.04645700440281499,0.0,0.04645700440281499,0.04645700440281499,1.9161501,1.6569215,6.4486437,-2.730774,0.1159627,1.194244,2.7417724,-3.018198,-0.7742482,0.10679143,-0.6674568,-0.8810397,0.18298969072164947,0.7809278350515464,1.6189592308289429,1.1727531856094822,3.628968014419156,0.046545956587357606,0.9283655780800346,0.43417497422929396,5.7811391469926505,-0.5006553251210732,139.6974852479454,100.25452763265987,317.09669964128904,4.711187302856742,-0.032895036,0.42809233,0.9999666,-0.99911696,150.47680412371133,107.59789107125778,520.0,6.0,635.0,0.12440944881889764,0.8614173228346457,1.5819999306854002,1.0944094612225832,3.620949717669698,0.012955319929659481,0.8773052620622681,0.4678318609701284,5.734946704053243,-2.072316335866873,136.8057391412092,93.6965537194903,320.27076291550856,-2.5190536798010648,-0.037435975,0.56878173,0.99996114,-0.99998605,155.93858267716536,106.74007434889178,621.0,2.0,139.6974852479454,591,599940,5193,112.07261764921714,439.5048405659618,332.1484292075038,883.7258874226827,5351.41109982552,5
0.50148165,0.7480469,0.0019169373,4.0,0.50883263,0.3401186,1.9797049,0.114763975,2.0,25.485567,25.379717,-0.15011042,-55.872185,56.683334,25.962105,146.44815,9.589396,56.61537,26.021807,143.3304,4.7271714,0.05140127584421078,0.0,0.05140127584421078,0.05140127584421078,1.9494243,1.9742063,10.41056,-2.573285,0.06450666,1.2406058,4.6207113,-2.8829055,-0.7040758,0.11445678,-0.589619,-0.8185325,0.07989690721649484,0.9175257731958762,1.3757510949199698,1.0505279523621538,3.6216707369822467,0.0412394360146251,0.8610370467518135,0.46775263628717223,5.788009664599304,-0.7188770975658585,119.5399036014947,90.03560523137706,313.14302600019937,4.071378425121823,-0.03768697,0.4248751,0.9999261,-0.99998707,138.83247422680412,93.1432511462016,513.0,6.0,631.0,0.12202852614896989,0.8716323296354992,1.65106674333064,1.1206266509248628,3.618570696866431,0.00620928390029607,0.8939120995782781,0.4470177388505994,5.756783469014714,-0.7176082882734534,142.6788543724664,96.03000695992397,313.30226306350255,-0.7002927441313093,-0.03138991,0.57584614,0.99995524,-0.99998844,159.61172741679874,107.73626506506412,565.0,2.0,119.5399036014947,691,699930,5824,106.55129488254897,696.5778680790681,445.94216531235725,1249.0713282739744,6438.672979898518,6
0.5355904,0.73828125,0.0015214423,4.0,0.49089324,0.33371156,2.261681,0.038455326,2.0,5.302314,5.4018397,-0.34167707,-57.35211,57.753227,28.120659,147.15201,7.9380903,57.53904,28.128405,148.67639,7.324415,0.0473374549461904,0.0,0.0473374549461904,0.0473374549461904,1.8879888,1.9821953,8.493482,-5.8985205,-0.02098978,1.2618097,3.6254542,-3.6839068,-0.6850329,0.1257239,-0.5593091,-0.8107569,0.05154639175257732,0.9432989690721649,1.605980053457584,1.0407829703977622,3.6131642820287038,0.0424695232245047,0.8278051620916917,0.4477156526109704,5.717456090642216,-1.1146088793755382,139.02006278838823,89.51181674878667,314.9019329670635,4.070475320164578,-0.040387224,0.4074166,0.9995089,-0.99991965,167.93814432989691,108.97139172788971,563.0,6.0,636.0,0.1179245283018868,0.8694968553459119,1.5865274056973415,1.0960894957569467,3.61925939997495,0.004251311973540783,0.8778208985068042,0.466608743572482,5.756176672914819,-0.6505249594106317,137.29063643784878,93.99925701908877,313.4782202296689,0.7158080981622608,-0.03155302,0.5798381,0.99997723,-0.9999746,156.3993710691824,103.84863319253002,655.0,2.0,139.02006278838823,790,799920,6460,103.19317514856812,534.7706378820585,315.2020253217779,953.1658383524045,7559.529741687002,7
0.52521205,0.7441406,0.0019380178,4.0,0.53219444,0.3342002,2.0404053,0.092150405,2.0,5.0265527,4.980583,-0.16139907,-55.594296,54.77793,25.943264,136.07724,13.696481,54.738197,26.064037,137.77533,14.186291,0.04558289371832277,0.0,0.04558289371832277,0.04558289371832277,1.947737,2.092504,12.451272,-3.318191,-0.3219428,1.2472204,2.5964813,-4.779975,-0.6714981,0.12393459,-0.5475635,-0.7954327,0.12886597938144329,0.845360824742268,1.7295331507059277,1.1062767939934524,3.6211710139682722,0.043639687843733954,0.8741128362885223,0.43970045211486325,5.739854549064546,-0.7551947432441963,149.35839873046433,94.82770796489707,312.9150691283809,4.088268771944469,-0.03171911,0.4190192,0.9999105,-0.99975306,170.86855670103094,108.72231602118156,607.0,6.0,592.0,0.14358108108108109,0.8412162162162162,1.7444577690542475,1.1510173873063114,3.619666536284928,0.01312471617401001,0.8797477385913954,0.46448353249868035,5.68945096597492,-1.2757409277159297,150.59735781900673,98.49931045337188,313.29814944728224,1.7171456225095754,-0.027318377,0.5766349,0.99988675,-0.9999899,171.18243243243242,117.6387069252984,605.0,2.0,149.35839873046433,890,899910,7052,114.71323943429161,702.4670453469735,417.0821543704951,1234.2624391517602,8639.300157288671,8
0.5245022,0.7421875,0.0018077424,4.0,0.5385703,0.34219173,2.0192287,0.16347736,2.0,25.376297,25.360405,-1.0888816,-59.035294,59.064186,26.09651,158.73518,24.26588,59.144405,26.383713,158.86476,23.211329,0.04438559730941234,0.0,0.04438559730941234,0.04438559730941234,1.6503735,1.8261179,6.853756,-4.4853764,0.061952095,1.1775651,2.6957178,-2.6360652,-0.68333125,0.13658926,-0.54674196,-0.8199205,0.08762886597938144,0.8994845360824743,1.6606904783041787,1.0807263045301585,3.6315143629294395,0.043886093077509125,0.8007618782821758,0.4521742246056332,5.785695663406244,-1.012463465183913,143.28065309211357,92.7276006867328,323.05190725465906,4.0843494024490425,-0.043150466,0.42434153,0.9975786,-0.99996895,178.93041237113403,121.68820137317421,759.0,6.0,605.0,0.12892561983471074,0.8462809917355372,1.6756971614468894,1.1120826363346719,3.625702154369839,0.004251311973540783,0.8828320885217896,0.4399009871931908,5.714671797203501,-4.920000000000016,144.5013725586095,95.16791794539044,313.6503037949887,0.70913806701358,-0.029938754,0.579706,0.99998456,-0.9999651,163.6793388429752,106.07586394632648,590.0,2.0,143.28065309211357,989,999900,7657,105.11188381235115,547.9807631709846,297.3846195199294,950.4772665032651,9532.623469930142,9
